"COD_PAI","COD_TIPINT","CNT_TIPINT","ANNO_EFF","MESE_EFF","ANNO","COD_IMP","BDG_PREV_EUR","BDG_PREV_QTA","BDG_CONS_EUR","BDG_CONS_QTA","ID_FATT_DETTAGLIO","BDG_CONS_QTA_BENEF","BDG_CONS_VAR","CAUS_VAR","NOTE","FLG_PROP","ID_MAN_DETTAGLIO","GG_ASSENZA","IMP_VAR","MOTIVAZIONE_VARIAZIONE_SPESA","ID_PARAM_FASCIA","ACQUISITO","BDG_CONS_RIENTR","COD_IMP_PROROGA"
22829400,AZ013,1,2014,11,2014,"116",112.74,6,112.74,6,,6,,,,N,,0,,,343,1,,
22829400,AZ013,1,2014,12,2014,"116",112.74,6,112.74,6,,6,,,,N,,0,,,343,1,,
22829400,AZ012,1,2014,8,2014,"116",354.64,31,354.64,31,,,,,,N,,,,,343,0,,
22829400,AZ012,1,2014,9,2014,"116",343.2,30,234.78,21,,21,,,,N,,0,,,343,1,,
22829400,AZ012,1,2014,10,2014,"116",343.2,30,346.58,31,,31,,,,N,,0,,,343,1,,
22829400,AZ012,1,2014,11,2014,"116",343.2,30,343.2,30,,30,,,,N,,0,,,343,1,,
22829400,AZ012,1,2014,12,2014,"116",343.2,30,346.58,31,,31,,,,N,,0,,,343,1,,
22442053,AZ013,6,2014,8,2014,"116",75.16,4,75.16,4,,,,,,N,,,,,341,0,,
22442053,AZ013,6,2014,9,2014,"116",75.16,4,,,,,,,,N,,,,,341,1,,
22442053,AZ013,6,2014,10,2014,"116",75.16,4,,,,,,,,N,,,,,341,1,,
22442053,AZ013,6,2014,11,2014,"116",75.16,4,,,,,,,,N,,,,,341,1,,
22442053,AZ013,6,2014,12,2014,"116",75.16,4,,,,,,,,N,,,,,341,1,,
22482758,AZ014,1,2014,8,2014,"116",243.2,20,243.2,20,,,,,,N,,,,,343,0,,
22482758,AZ014,1,2014,9,2014,"116",243.2,20,,,,,,,,N,,,,,343,1,,
22482758,AZ014,1,2014,10,2014,"116",243.2,20,,,,,,,,N,,,,,343,1,,
22482758,AZ014,1,2014,11,2014,"116",243.2,20,,,,,,,,N,,,,,343,1,,
22482758,AZ014,1,2014,12,2014,"116",243.2,20,,,,,,,,N,,,,,343,1,,
22482758,AZ013,1,2014,8,2014,"116",37.58,2,37.58,2,,,,,,N,,,,,343,0,,
22482758,AZ013,1,2014,9,2014,"116",37.58,2,0,0,,0,,,,N,,0,,,343,1,,
22482758,AZ013,1,2014,10,2014,"116",37.58,2,0,0,,0,,,- 2 ore sospese da utente,N,,0,,,343,1,,
22482758,AZ013,1,2014,11,2014,"116",37.58,2,37.58,2,,2,,,,N,,0,,,343,1,,
22482758,AZ013,1,2014,12,2014,"116",37.58,2,37.58,2,,2,,,,N,,0,,,343,1,,
22607522,AZ014,1,2014,8,2014,"116",194.56,16,194.56,16,,,,,,N,,,,,342,0,,
22607522,AZ014,1,2014,9,2014,"116",194.56,16,,,,,,,,N,,,,,342,1,,
22607522,AZ014,1,2014,10,2014,"116",194.56,16,,,,,,,,N,,,,,342,1,,
22607522,AZ014,1,2014,11,2014,"116",194.56,16,,,,,,,,N,,,,,342,1,,
22607522,AZ014,1,2014,12,2014,"116",194.56,16,,,,,,,,N,,,,,342,1,,
22607522,AZ013,2,2014,8,2014,"116",75.16,4,75.16,4,,,,,,N,,,,,342,0,,
22607522,AZ013,2,2014,9,2014,"116",75.16,4,,,,,,,,N,,,,,342,1,,
22607522,AZ013,2,2014,10,2014,"116",75.16,4,,,,,,,,N,,,,,342,1,,
22607522,AZ013,2,2014,11,2014,"116",75.16,4,75.16,4,,4,,,,N,,0,,,342,1,,
22607522,AZ013,2,2014,12,2014,"116",75.16,4,75.16,4,,4,,,,N,,0,,,342,1,,
22829437,AZ013,1,2014,8,2014,"116",112.74,6,112.74,6,,,,,,N,,,,,11,0,,
22829437,AZ013,1,2014,9,2014,"116",112.74,6,,,,,,,,N,,,,,11,1,,
22701020,AZ012,1,2014,8,2014,"116",354.64,31,354.64,31,,,,,,N,,,,,11,0,,
22701020,AZ012,1,2014,9,2014,"116",343.2,30,,,,,,,,N,,,,,11,1,,
22701020,AZ012,1,2014,10,2014,"116",343.2,30,346.58,31,,31,,,,N,,0,,,11,1,,
22701020,AZ012,1,2014,11,2014,"116",343.2,30,343.2,30,,30,,,,N,,0,,,11,1,,
22701020,AZ012,1,2014,12,2014,"116",343.2,30,346.58,31,,31,,,,N,,0,,,11,1,,
22703334,AZ013,2,2014,8,2014,"116",112.74,6,112.74,6,,,,,,N,,,,,341,0,,
22703334,AZ013,2,2014,9,2014,"116",112.74,6,,,,,,,,N,,,,,341,1,,
22703334,AZ013,2,2014,10,2014,"116",112.74,6,112.74,6,,6,,,"2 ore rifiuto utente",N,,0,,,341,1,,
22703334,AZ013,2,2014,11,2014,"116",112.74,6,112.74,6,,6,,,,N,,0,,,341,1,,
22703334,AZ013,2,2014,12,2014,"116",112.74,6,112.74,6,,6,,,,N,,0,,,341,1,,
22828359,AZ014,1,2014,8,2014,"116",194.56,16,194.56,16,,,,,,N,,,,,11,0,,
22828359,AZ014,1,2014,9,2014,"116",194.56,16,194.56,16,,,,,,N,,,,,11,0,,
22828359,AZ014,1,2014,10,2014,"116",194.56,16,,,,,,,,N,,,,,11,1,,
22828359,AZ014,1,2014,11,2014,"116",194.56,16,,,,,,,,N,,,,,11,1,,
22828359,AZ014,1,2014,12,2014,"116",194.56,16,,,,,,,,N,,,,,11,1,,
22828359,AZ013,1,2014,8,2014,"116",150.32,8,150.32,8,,,,,,N,,,,,11,0,,
22700089,AZ008A,3,2014,8,2014,"14/1376",183.33,183.33,183.33,183.33,,,,,,N,,,,,11,0,,
22829156,AZ014,1,2014,8,2014,"116",97.28,8,97.28,8,,,,,,N,,,,,342,0,,
22829156,AZ014,1,2014,9,2014,"116",97.28,8,,,,,,,,N,,,,,342,1,,
22829156,AZ014,1,2014,10,2014,"116",97.28,8,,,,,,,,N,,,,,342,1,,
22829156,AZ014,1,2014,11,2014,"116",97.28,8,,,,,,,,N,,,,,342,1,,
22829156,AZ014,1,2014,12,2014,"116",97.28,8,,,,,,,,N,,,,,342,1,,
22829156,AZ013,1,2014,8,2014,"116",75.16,4,75.16,4,,,,,,N,,,,,342,0,,
22829156,AZ013,1,2014,9,2014,"116",75.16,4,,,,,,,,N,,,,,342,1,,
22829156,AZ013,1,2014,10,2014,"116",75.16,4,75.16,4,,4,,,"2 ore rifiuto x ric. ",N,,0,,,342,1,,
22829156,AZ013,1,2014,11,2014,"116",75.16,4,75.16,0,,0,,,sospese x ric.,N,,0,,,342,1,,
22829156,AZ013,1,2014,12,2014,"116",75.16,4,24.18,2,,2,,,- 2 ore x ric.,N,,0,,,342,1,,
22754086,AZ013,1,2014,8,2014,"116",75.16,4,75.16,4,,,,,,N,,,,,11,0,,
22754086,AZ013,1,2014,9,2014,"116",112.74,6,,,,,,,,N,,,,,11,1,,
22754086,AZ013,1,2014,10,2014,"116",112.74,6,0,0,,0,,,chiuso servizio,N,,0,,,11,1,,
22754086,AZ013,1,2014,11,2014,"116",112.74,6,0,0,,0,,,cessate,N,,0,,,11,1,,
22754086,AZ013,1,2014,12,2014,"116",112.74,6,0,0,,0,,,chiuse,N,,0,,,11,1,,
22733623,AZ014,2,2014,8,2014,"116",194.56,16,194.56,16,,,,,,N,,,,,341,0,,
22733623,AZ014,2,2014,9,2014,"116",194.56,16,,,,,,,,N,,,,,341,1,,
22733623,AZ014,2,2014,10,2014,"116",194.56,16,,,,,,,,N,,,,,341,1,,
22733623,AZ014,2,2014,11,2014,"116",194.56,16,,,,,,,,N,,,,,341,1,,
22733623,AZ014,2,2014,12,2014,"116",194.56,16,,,,,,,,N,,,,,341,1,,
22553545,AZ013,4,2014,8,2014,"116",37.58,2,37.58,2,,,,,,N,,,,,11,0,,
22553545,AZ013,4,2014,9,2014,"116",112.74,6,,,,,,,,N,,,,,11,1,,
22553545,AZ013,4,2014,10,2014,"116",112.74,6,24.18,2,,2,,,- 2 ore sospese da utente,N,,0,,,11,1,,
22553545,AZ013,4,2014,11,2014,"116",112.74,6,48.36,4,,4,,,,N,,0,,,11,1,,
22553545,AZ013,4,2014,12,2014,"116",112.74,6,48.36,4,,4,,,,N,,0,,,11,1,,
22829177,AZ013,1,2014,8,2014,"116",75.16,4,75.16,4,,,,,,N,,,,,11,0,,
22829177,AZ013,1,2014,9,2014,"116",75.16,4,,,,,,,,N,,,,,11,1,,
22829177,AZ013,1,2014,10,2014,"116",75.16,4,0,0,,0,,,non attivo,N,,0,,,11,1,,
22829177,AZ013,1,2014,11,2014,"116",75.16,4,,,,,,,,N,,,,,11,1,,
22829177,AZ013,1,2014,12,2014,"116",75.16,4,0,0,,0,,,chiuso,N,,0,,,11,1,,
22547773,AZ014,3,2014,8,2014,"116",875.52,72,875.52,72,,,,,,N,,,,,11,0,,
22547773,AZ014,3,2014,9,2014,"116",875.52,72,,,,,,,,N,,,,,11,1,,
22547773,AZ014,3,2014,10,2014,"116",875.52,72,,,,,,,,N,,,,,11,1,,
22547773,AZ014,3,2014,11,2014,"116",875.52,72,,,,,,,,N,,,,,11,1,,
22547773,AZ014,3,2014,12,2014,"116",875.52,72,,,,,,,,N,,,,,11,1,,
22547773,AZ013,1,2014,8,2014,"116",75.16,4,75.16,4,,,,,,N,,,,,11,0,,
22547773,AZ013,1,2014,9,2014,"116",112.74,6,,,,,,,,N,,,,,11,1,,
22547773,AZ013,1,2014,10,2014,"116",112.74,6,,,,,,,,N,,,,,11,1,,
22547773,AZ013,1,2014,11,2014,"116",112.74,6,48.36,4,,4,,,,N,,0,,,11,1,,
22547773,AZ013,1,2014,12,2014,"116",112.74,6,48.36,4,,4,,,,N,,0,,,11,1,,
22547773,AZ012,4,2014,8,2014,"116",34.32,3,34.32,3,,,,,,N,,,,,11,0,,
22547773,AZ012,4,2014,9,2014,"116",343.2,30,,,,,,,,N,,,,,11,1,,
22547773,AZ012,4,2014,10,2014,"116",343.2,30,0,0,,0,,,,N,,0,,,11,1,,
22547773,AZ012,4,2014,11,2014,"116",343.2,30,,,,,,,,N,,,,,11,1,,
22547773,AZ012,4,2014,12,2014,"116",343.2,30,343.2,30,,30,,,,N,,0,,,11,1,,
22829194,AZ014,1,2014,8,2014,"116",194.56,16,194.56,16,,,,,,N,,,,,11,0,,
22829194,AZ014,1,2014,9,2014,"116",194.56,16,194.56,16,,,,,,N,,,,,11,0,,
22829194,AZ014,1,2014,10,2014,"116",194.56,16,,,,,,,,N,,,,,11,1,,
22829194,AZ014,1,2014,11,2014,"116",194.56,16,,,,,,,,N,,,,,11,1,,
22829194,AZ014,1,2014,12,2014,"116",194.56,16,,,,,,,,N,,,,,11,1,,
22829194,AZ012,1,2014,10,2014,"116",137.28,12,145.34,13,,13,,,,N,,0,,,11,1,,
22829194,AZ012,1,2014,11,2014,"116",137.28,12,145.34,13,,13,,,,N,,0,,,11,1,,
22500701,AZ013,2,2014,8,2014,"116",75.16,4,75.16,4,,,,,,N,,,,,11,0,,
22500701,AZ013,2,2014,9,2014,"116",112.74,6,,,,,,,,N,,,,,11,1,,
22500701,AZ013,2,2014,10,2014,"116",112.74,6,,,,,,,,N,,,,,11,1,,
22500701,AZ013,2,2014,11,2014,"116",112.74,6,112.74,6,,6,,,,N,,0,,,11,1,,
22500701,AZ013,2,2014,12,2014,"116",112.74,6,112.74,6,,6,,,,N,,0,,,11,1,,
22829207,AZ013,1,2014,8,2014,"116",112.74,6,112.74,6,,,,,,N,,,,,11,0,,
22829207,AZ013,1,2014,9,2014,"116",112.74,6,,,,,,,,N,,,,,11,1,,
22829207,AZ013,1,2014,10,2014,"116",112.74,6,0,0,,0,,,non attivo,N,,0,,,11,1,,
22829207,AZ013,1,2014,11,2014,"116",112.74,6,,,,,,,,N,,,,,11,1,,
22829207,AZ013,1,2014,12,2014,"116",112.74,6,0,0,,0,,,chiuso,N,,0,,,11,1,,
22495654,AZ013,1,2014,8,2014,"116",75.16,4,75.16,4,,,,,,N,,,,,11,0,,
22495654,AZ013,1,2014,9,2014,"116",75.16,4,,,,,,,,N,,,,,11,1,,
22495654,AZ013,1,2014,10,2014,"116",75.16,4,0,0,,0,,,ric. in h,N,,0,,,11,1,,
22495654,AZ013,1,2014,11,2014,"116",75.16,4,0,0,,0,,,sospese x ric.,N,,0,,,11,1,,
22495654,AZ013,1,2014,12,2014,"116",75.16,4,0,0,,0,,,sospeso,N,,0,,,11,1,,
22495654,AZ012,1,2014,8,2014,"116",354.64,31,354.64,31,,,,,,N,,,,,11,0,,
22495654,AZ012,1,2014,9,2014,"116",343.2,30,,,,,,,,N,,,,,11,1,,
22495654,AZ012,1,2014,10,2014,"116",343.2,30,11.18,0,,0,,,- 30 x ric.,N,,0,,,11,1,,
22495654,AZ012,1,2014,11,2014,"116",343.2,30,0,0,,0,,,SOSPESO X RIC.,N,,0,,,11,1,,
22495654,AZ012,1,2014,12,2014,"116",343.2,30,0,0,,0,,,sospesi,N,,0,,,11,1,,
22602178,AZ014,1,2014,8,2014,"116",291.84,24,291.84,24,,,,,,N,,,,,11,0,,
22602178,AZ014,1,2014,9,2014,"116",291.84,24,,,,,,,,N,,,,,11,1,,
22602178,AZ014,1,2014,10,2014,"116",291.84,24,,,,,,,,N,,,,,11,1,,
22602178,AZ014,1,2014,11,2014,"116",291.84,24,,,,,,,,N,,,,,11,1,,
22602178,AZ014,1,2014,12,2014,"116",291.84,24,,,,,,,,N,,,,,11,1,,
22602178,AZ013,1,2014,8,2014,"116",150.32,8,150.32,8,,,,,,N,,,,,11,0,,
22602178,AZ013,1,2014,9,2014,"116",150.32,8,,,,,,,,N,,,,,11,1,,
22602178,AZ013,1,2014,10,2014,"116",150.32,8,0,0,,0,,,non attivo,N,,0,,,11,1,,
22602178,AZ013,1,2014,11,2014,"116",150.32,8,,,,,,,,N,,,,,11,1,,
22602178,AZ013,1,2014,12,2014,"116",150.32,8,0,0,,0,,,chiuso,N,,0,,,11,1,,
22540121,AZ013,1,2014,8,2014,"116",112.74,6,112.74,6,,,,,,N,,,,,11,0,,
22540121,AZ013,1,2014,9,2014,"116",112.74,6,,,,,,,,N,,,,,11,1,,
22540121,AZ013,1,2014,10,2014,"116",112.74,6,0,0,,0,,,non attivo,N,,0,,,11,1,,
22540121,AZ013,1,2014,11,2014,"116",112.74,6,,,,,,,,N,,,,,11,1,,
22540121,AZ013,1,2014,12,2014,"116",112.74,6,0,0,,0,,,chiuso,N,,0,,,11,1,,
22540121,AZ012,1,2014,8,2014,"116",0,0,0,0,,,,,,N,,,,,11,0,,
22540121,AZ012,1,2014,9,2014,"116",343.2,30,,,,,,,,N,,,,,11,1,,
22540121,AZ012,1,2014,10,2014,"116",343.2,30,0,0,,0,,,,N,,0,,,11,1,,
22540121,AZ012,1,2014,11,2014,"116",343.2,30,,,,,,,,N,,,,,11,1,,
22540121,AZ012,1,2014,12,2014,"116",343.2,30,0,0,,0,,,chiuso,N,,0,,,11,1,,
22829236,AZ014,1,2014,8,2014,"116",583.68,48,583.68,48,,,,,,N,,,,,11,0,,
22829236,AZ014,1,2014,9,2014,"116",583.68,48,583.68,48,,,,,,N,,,,,11,0,,
22829236,AZ014,1,2014,10,2014,"116",583.68,48,,,,,,,,N,,,,,11,1,,
22829236,AZ014,1,2014,11,2014,"116",583.68,48,,,,,,,,N,,,,,11,1,,
22829236,AZ014,1,2014,12,2014,"116",583.68,48,,,,,,,,N,,,,,11,1,,
22829236,AZ013,1,2014,8,2014,"116",150.32,8,150.32,8,,,,,,N,,,,,11,0,,
22829236,AZ013,1,2014,9,2014,"116",150.32,8,150.32,8,,,,,,N,,,,,11,0,,
22829236,AZ013,1,2014,10,2014,"116",150.32,8,150.32,4,,4,,,ricoverata,N,,0,,,11,1,,
22829236,AZ013,1,2014,11,2014,"116",150.32,8,150.32,4,,4,,,ricoverata,N,,0,,,11,1,,
22829236,AZ013,1,2014,12,2014,"116",150.32,8,150.32,8,,8,,,,N,,0,,,11,1,,
22829245,AZ012,1,2014,8,2014,"116",331.76,29,331.76,29,,,,,,N,,,,,11,0,,
22829245,AZ012,1,2014,9,2014,"116",343.2,30,245.96,22,,22,,,,N,,0,,,11,1,,
22829245,AZ012,1,2014,10,2014,"116",343.2,30,324.22,29,,29,,,- 2 sospesi da utente,N,,0,,,11,1,,
22829245,AZ012,1,2014,11,2014,"116",343.2,30,,,,,,,,N,,,,,11,1,,
22829245,AZ012,1,2014,12,2014,"116",343.2,30,,,,,,,,N,,,,,11,1,,
22829245,AZ011,1,2014,8,2014,"116",1233.96,52,1233.96,52,,,,,,N,,,,,11,0,,
22829245,AZ011,1,2014,9,2014,"116",1328.88,56,1019.92,44,,44,,,,N,,0,,,11,1,,
22829245,AZ011,1,2014,10,2014,"116",1328.88,56,1327.06,57.25,,57.25,,,"2 ore rifiuto utente, - 5 ore x vrz prg",N,,0,,,11,1,,
22617514,EC003,9,2014,11,2014,"1273/2014",600,600,600,600,,600,,,,N,22865307,0,,,11,0,,
22838626,EC003,1,2014,11,2014,"1273/2014",250,250,250,250,,250,,,,N,22864487,0,,,468,0,,
22415868,EC003,3,2014,11,2014,"1273/2014",800,800,800,800,,800,,,,N,22865135,0,,,11,0,,
22700025,AD020,1,2014,11,2014,"853/2014",1366,30,,,,,,,,N,,,,,11,1,,
22645774,EC003,2,2014,11,2014,"1273/2014",600,600,600,600,,600,,,,N,22865011,0,,,11,0,,
22761860,EC004,2,0,0,2014,"1273/2014",0,1500,0,,,,,,,S,,,,,11,0,,
22804467,EC003,1,2014,11,2014,"1273/2014",300,300,300,300,,300,,,,N,22864913,0,,,11,0,,
22679674,EC003,1,2014,11,2014,"1273/2014",300,300,300,300,,300,,,,N,22865017,0,,,11,0,,
22681002,EC003,2,2014,11,2014,"1273/2014",180,180,180,180,,180,,,,N,22865155,0,,,11,0,,
22444031,EC003,7,2014,11,2014,"1273/2014",300,300,300,300,,300,,,,N,22865297,0,,,11,0,,
22717344,EC003,3,2014,11,2014,"1273/2014",600,600,600,600,,600,,,,N,22865101,0,,,11,0,,
22510288,EC003,9,2014,11,2014,"1273/2014",300,300,300,300,,300,,,,N,22865227,0,,,11,0,,
22692569,EC003,9,0,0,2014,"1273/2014",0,400,0,,,,,,,S,,,,,11,0,,
22401615,EC005,1,0,0,2014,"1273/2014",0,300,0,,,,,,,S,,,,,11,0,,
22528639,EC003,3,2014,11,2014,"1273/2014",160,160,160,160,,160,,,,N,22865221,0,,,11,0,,
22495290,EC003,9,2014,11,2014,"1273/2014",300,300,300,300,,300,,,,N,22864853,0,,,11,0,,
22783644,EC003,1,2014,11,2014,"1273/2014",500,500,500,500,,500,,,,N,22865175,0,,,11,0,,
22815070,EC003,1,2014,11,2014,"1273/2014",150,150,150,150,,150,,,,N,22865273,0,,,468,0,,
22829245,AZ011,1,2014,11,2014,"116",1328.88,56,1328.88,56,,56,,,,N,,0,,,11,1,,
22829245,AZ011,1,2014,12,2014,"116",1328.88,56,1328.88,56,,56,,,"2 ore ",N,,0,,,11,1,,
22430290,EC003,5,2014,11,2014,"1273/2014",600,600,600,600,,600,,,,N,22865315,0,,,11,0,,
22708857,EC003,3,2014,11,2014,"1273/2014",600,600,600,600,,600,,,,N,22865089,0,,,11,0,,
22463593,EC003,12,2014,11,2014,"1273/2014",500,500,500,500,,500,,,,N,22864475,0,,,11,0,,
22584851,EC003,1,2014,11,2014,"1273/2014",400,400,400,400,,400,,,,N,22865243,0,,,11,0,,
22549195,EC003,9,2014,11,2014,"1273/2014",600,600,600,600,,600,,,,N,22864927,0,,,11,0,,
22569599,EC003,2,2014,11,2014,"1273/2014",700,700,700,700,,700,,,,N,22864817,0,,,11,0,,
22529759,EC003,5,2014,11,2014,"1273/2014",800,800,800,800,,800,,,,N,22864481,0,,,11,0,,
22612865,EC002,5,2014,12,2014,"1273/2014",230,230,230,230,,230,,,,N,22869463,0,,,11,0,,
22612865,EC002,5,2014,11,2014,"1273/2014",230,230,230,230,,230,,,,N,22842031,0,,,11,0,,
22442654,EC002,1,2014,11,2014,"1273/2014",300,300,300,300,,300,,,,N,22842429,0,,,11,0,,
22442654,EC002,1,2014,12,2014,"1273/2014",300,300,300,300,,300,,,,N,22869735,0,,,11,0,,
22696054,EC002,1,2014,12,2014,"1273/2014",400,400,400,400,,400,,,,N,22869621,0,,,11,0,,
22696054,EC002,1,2014,11,2014,"1273/2014",400,400,400,400,,400,,,,N,22842279,0,,,11,0,,
22695474,EC002,1,2014,12,2014,"1273/2014",500,500,500,500,,500,,,,N,22869525,0,,,11,0,,
22695474,EC002,1,2014,11,2014,"1273/2014",500,500,500,500,,500,,,,N,22842139,0,,,11,0,,
22762675,EC002,1,2014,12,2014,"1273/2014",200,200,200,200,,200,,,,N,22869427,0,,,11,0,,
22762675,EC002,1,2014,11,2014,"1273/2014",200,200,200,200,,200,,,,N,22841985,0,,,11,0,,
22801718,EC002,1,2014,11,2014,"1273/2014",200,200,200,200,,200,,,,N,22842411,0,,,11,0,,
22801718,EC002,1,2014,12,2014,"1273/2014",200,200,200,200,,200,,,,N,22869721,0,,,11,0,,
22813218,EC002,1,2014,12,2014,"1273/2014",200,200,200,200,,200,,,,N,22869271,0,,,468,0,,
22813218,EC002,1,2014,11,2014,"1273/2014",200,200,200,200,,200,,,,N,22841771,0,,,468,0,,
22615701,EC002,3,2014,12,2014,"1273/2014",500,500,500,500,,500,,,,N,22869503,0,,,11,0,,
22615701,EC002,3,2014,11,2014,"1273/2014",500,500,500,500,,500,,,,N,22842109,0,,,11,0,,
22576231,EC002,1,2014,11,2014,"1273/2014",250,250,250,250,,250,,,,N,22841823,0,,,11,0,,
22576231,EC002,1,2014,12,2014,"1273/2014",250,250,250,250,,250,,,,N,22869311,0,,,11,0,,
22578765,EC002,2,2014,12,2014,"1273/2014",200,200,200,200,,200,,,,N,22869673,0,,,11,0,,
22578765,EC002,2,2014,11,2014,"1273/2014",200,200,200,200,,200,,,,N,22842341,0,,,11,0,,
22805570,EC002,1,2014,11,2014,"1273/2014",250,250,250,250,,250,,,,N,22841693,0,,,11,0,,
22805570,EC002,1,2014,12,2014,"1273/2014",250,250,250,250,,250,,,,N,22869225,0,,,11,0,,
22692811,EC002,5,2014,12,2014,"1273/2014",300,300,300,300,,300,,,,N,22869235,0,,,11,0,,
22692811,EC002,5,2014,11,2014,"1273/2014",300,300,300,300,,300,,,,N,22841715,0,,,11,0,,
22546785,EC002,3,2014,12,2014,"1273/2014",250,250,250,250,,250,,,,N,22869461,0,,,11,0,,
22546785,EC002,3,2014,11,2014,"1273/2014",250,250,250,250,,250,,,,N,22842029,0,,,11,0,,
22448138,EC002,2,2014,12,2014,"1273/2014",300,300,300,300,,300,,,,N,22869591,0,,,11,0,,
22448138,EC002,2,2014,11,2014,"1273/2014",300,300,300,300,,300,,,,N,22842243,0,,,11,0,,
22430910,EC002,4,2014,11,2014,"1273/2014",200,200,200,200,,200,,,,N,22841713,0,,,11,0,,
22430910,EC002,4,2014,12,2014,"1273/2014",200,200,200,200,,200,,,,N,22869233,0,,,11,0,,
22402622,EC002,4,2014,12,2014,"1273/2014",250,250,250,250,,250,,,,N,22869859,0,,,11,0,,
22402622,EC002,4,2014,11,2014,"1273/2014",250,250,250,250,,250,,,,N,22842609,0,,,11,0,,
22465331,EC002,1,2014,11,2014,"1273/2014",350,350,350,350,,350,,,,N,22842665,0,,,11,0,,
22465331,EC002,1,2014,12,2014,"1273/2014",350,350,350,350,,350,,,,N,22869903,0,,,11,0,,
22645479,EC002,4,2014,11,2014,"1273/2014",450,450,450,450,,450,,,,N,22842247,0,,,11,0,,
22645479,EC002,4,2014,12,2014,"1273/2014",450,450,450,450,,450,,,,N,22869595,0,,,11,0,,
22767861,EC002,4,2014,12,2014,"1273/2014",200,200,200,200,,200,,,,N,22869823,0,,,11,0,,
22767861,EC002,4,2014,11,2014,"1273/2014",200,200,200,200,,200,,,,N,22842557,0,,,11,0,,
22750764,EC002,3,2014,12,2014,"1273/2014",200,200,200,200,,200,,,,N,22869815,0,,,11,0,,
22750764,EC002,3,2014,11,2014,"1273/2014",200,200,200,200,,200,,,,N,22842539,0,,,11,0,,
22632934,EC002,4,2014,11,2014,"1273/2014",250,250,250,250,,250,,,,N,22842191,0,,,11,0,,
22632934,EC002,4,2014,12,2014,"1273/2014",250,250,250,250,,250,,,,N,22869557,0,,,11,0,,
22709445,EC002,1,2014,12,2014,"1273/2014",300,300,300,300,,300,,,,N,22869713,0,,,11,0,,
22709445,EC002,1,2014,11,2014,"1273/2014",300,300,300,300,,300,,,,N,22842399,0,,,11,0,,
22448811,EC002,4,2014,12,2014,"1273/2014",200,200,200,200,,200,,,,N,22869389,0,,,11,0,,
22448811,EC002,4,2014,11,2014,"1273/2014",200,200,200,200,,200,,,,N,22841931,0,,,11,0,,
22417863,EC002,3,2014,11,2014,"1273/2014",250,250,250,250,,250,,,,N,22841947,0,,,11,0,,
22417863,EC002,3,2014,12,2014,"1273/2014",250,250,250,250,,250,,,,N,22869399,0,,,11,0,,
22642937,EC002,1,2014,11,2014,"1273/2014",250,250,250,250,,250,,,,N,22842127,0,,,11,0,,
22642937,EC002,1,2014,12,2014,"1273/2014",250,250,250,250,,250,,,,N,22869517,0,,,11,0,,
22670534,EC002,1,2014,12,2014,"1273/2014",150,150,150,150,,150,,,,N,22869547,0,,,11,0,,
22670534,EC002,1,2014,11,2014,"1273/2014",150,150,150,150,,150,,,,N,22842175,0,,,11,0,,
22829254,AZ014,1,2014,8,2014,"116",97.28,8,97.28,8,,,,,,N,,,,,11,0,,
22829254,AZ014,1,2014,9,2014,"116",97.28,8,97.28,8,,,,,,N,,,,,11,0,,
22829254,AZ014,1,2014,10,2014,"116",97.28,8,,,,,,,,N,,,,,11,1,,
22829254,AZ014,1,2014,11,2014,"116",97.28,8,,,,,,,,N,,,,,11,1,,
22829254,AZ014,1,2014,12,2014,"116",97.28,8,,,,,,,,N,,,,,11,1,,
22829254,AZ013,1,2014,8,2014,"116",112.74,6,112.74,6,,,,,,N,,,,,11,0,,
22829254,AZ013,1,2014,9,2014,"116",150.32,8,150.32,8,,,,,,N,,,,,11,0,,
22829254,AZ013,1,2014,10,2014,"116",150.32,8,150.32,8,,8,,,,N,,0,,,11,1,,
22829254,AZ013,1,2014,11,2014,"116",150.32,8,150.32,8,,8,,,,N,,0,,,11,1,,
22829254,AZ013,1,2014,12,2014,"116",150.32,8,150.32,8,,8,,,,N,,0,,,11,1,,
22829263,AZ014,1,2014,8,2014,"116",583.68,48,583.68,48,,,,,,N,,,,,343,0,,
22829263,AZ014,1,2014,9,2014,"116",583.68,48,,,,,,,,N,,,,,343,1,,
22519730,AZ013,1,2014,12,2014,"116",112.74,6,112.74,6,,6,,,,N,,0,,,11,1,,
22519730,AZ012,1,2014,8,2014,"116",171.6,15,171.6,15,,,,,,N,,,,,11,0,,
22519730,AZ012,1,2014,9,2014,"116",343.2,30,223.6,20,,20,,,,N,,0,,,11,1,,
22519730,AZ012,1,2014,10,2014,"116",343.2,30,346.58,31,,31,,,,N,,0,,,11,1,,
22519730,AZ012,1,2014,11,2014,"116",343.2,30,156.52,14,,14,,,- 16 PASTI X RIC.,N,,0,,,11,1,,
22519730,AZ012,1,2014,12,2014,"116",343.2,30,346.58,31,,31,,,,N,,0,,,11,1,,
22543030,AZ014,3,2014,8,2014,"116",145.92,12,145.92,12,,,,,,N,,,,,341,0,,
22543030,AZ014,3,2014,9,2014,"116",145.92,12,,,,,,,,N,,,,,341,1,,
22543030,AZ014,3,2014,10,2014,"116",145.92,12,,,,,,,,N,,,,,341,1,,
22543030,AZ014,3,2014,11,2014,"116",145.92,12,,,,,,,,N,,,,,341,1,,
